id,productType,source,name,brand,brandName,brandCode,slug,depositAmount,activityLevel,reviewsRating,reviewsTotal,reviewsSource,lowestOptionRoomType,lowestOptionPrice,lowestOptionFullPrice,fkSeasonId,fkTourOptionId,created_at,updated_at
tour-2ebb047b-1834-4705-bbb7-5b6c8291ec75,connection_tour,ttc,European Highlights,trafalgar,Trafalgar,trafalgar,european-highlights,500.0,,10.0,2,le_tour_operator,twin,1597.5,1775.0,8d22ea0b-c571-4a4a-b5c2-3c9769caa091,155cab02-d900-419e-8cd1-f643b5e228a2,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-2ed53de4-f46a-466f-b170-b06c803fdc92,connection_tour,ttc,European Whirl,trafalgar,Trafalgar,trafalgar,european-whirl,500.0,,10.0,2,le_tour_operator,twin,2632.5,2925.0,1475c28a-cdfd-4562-a476-0a6a40cb7312,23d29883-ae7c-4568-8095-f03104bdbb4a,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-2f5b9a74-8ed0-4ed7-b018-989b14de1c10,connection_tour,ttc,"Spain, Morocco and Portugal",trafalgar,Trafalgar,trafalgar,spain-morocco-and-portugal,500.0,moderate,10.0,2,le_tour_operator,twin,2896.2,3218.0,7c4dfd90-23b4-4da4-bcd2-b5dbc06cb596,ba908745-253f-4c23-ba5c-7413a2d4d42c,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-2f66acf9-3434-44d6-b350-4c8f9690ea73,partner_tour,salesforce,"Southern Spain & Portugal 2024 Small-Group Tour with Flamenco & Fado Shows, Douro River Cruise & Wine Tasting",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,southern-spain-and-portugal-2024-small-group-tour-with-flamenco-and-fado-shows-douro-river-cruise-and-wine-tasting,0.0,moderate,7.0,4,le_tour_operator,twin,2699.4,2699.4,2c075654-0e52-4ea2-8076-5bb36bba408a,3f3824e8-83e1-484a-a791-02d8b547a153,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-304206fd-ef41-4367-8b9d-9ffea4266b38,partner_tour,salesforce,"Spain, Portugal & Morocco 2024 Small-Group Tour with Douro River Cruise, Wine Tasting, Flamenco & Fado Shows & Sahara Camp Stay",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-portugal-and-morocco-2024-small-group-tour-with-douro-river-cruise-wine-tasting-flamenco-and-fado-shows-and-sahara-camp-stay,0.2,moderate,7.0,4,le_tour_operator,twin,4199.4,4199.4,0dcb06c0-9e6b-40c8-9180-766a999acada,db251302-496d-4440-bfc2-bcec9ff3488e,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-3114eebd-64be-45a1-97d2-6be1e0aaa6fa,connection_tour,ttc,Easy Pace Italy,insightvacations,Insight Vacations,insightvacations,easy-pace-italy,500.0,relaxed,0.0,0,luxuryescapes,twin,2695.0,2695.0,29f591ad-f13b-442b-861b-114fb5b1e9fe,164be8db-05c9-4b5e-b30f-8001e45d1567,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-311a6e45-75ac-4523-9258-de67b701e1ef,connection_tour,ttc,Best of Ireland,trafalgar,Trafalgar,trafalgar,best-of-ireland,500.0,,10.0,2,le_tour_operator,twin,2542.5,2825.0,48684db8-527b-4ac4-aa52-c7f77f94ad91,e80a816b-4460-4b80-b6d2-e7b98685df8d,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-31f95a07-7ea3-4b2a-b18f-4859b4a30cc2,connection_tour,ttc,"Country Roads of Bavaria, Switzerland & Austria",insightvacations,Insight Vacations,insightvacations,country-roads-of-bavaria-switzerland-and-austria,500.0,,0.0,0,luxuryescapes,twin,5821.2,6468.0,f00ab6ab-ce1e-492b-b177-354de38593ed,d1ad30ee-5d43-4d10-8c53-89c5658bd458,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-32d7288a-9711-4f90-b41f-39ba941e77eb,connection_tour,ttc,Icons of South America,trafalgar,Trafalgar,trafalgar,icons-of-south-america,500.0,,10.0,2,le_tour_operator,twin,8326.0,8326.0,90fee4d4-ead6-4eee-8e6a-d20eb23c554a,2715f898-2aab-4ffa-be80-158571c0b45e,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-338e1fed-907e-4369-955d-b1cd0af63f4e,connection_tour,ttc,Balkan Delight,trafalgar,Trafalgar,trafalgar,balkan-delight,500.0,,10.0,2,le_tour_operator,twin,3262.5,3625.0,176166d9-0f04-4bb2-8207-8ce36d3b5da3,57217992-efd5-4905-8fc9-1531f4183023,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-341c267a-743d-4bb6-ba4d-8fccf9eb4caf,partner_tour,salesforce,"Classic Southern Italy 2024: Small-Group Tour with Wine Tasting, Sistine Chapel, Pompeii, Pizza-Making Class & Amalfi Coast Day Cruise",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,classic-southern-italy-2024-small-group-tour-with-wine-tasting-sistine-chapel-pompeii-pizza-making-class-and-amalfi-coast-day-cruise,0.2,relaxed,7.0,4,le_tour_operator,twin,1799.4,1799.4,764daea5-60e6-459e-9472-171fdf64bc72,0b3d9fb7-88db-4303-9586-2a82c04d64ed,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-34363b28-bc2c-4231-8259-fc77b7bd4ba0,direct_tour,salesforce,"Nepal 2024 Discovery Tour with Himalayas Trek, White-Water Rafting, Chitwan National Park & Handpicked Accommodation",luxuryescapes,Luxury Escapes Tours,luxuryescapes,nepal-2024-discovery-tour-with-himalayas-trek-white-water-rafting-chitwan-national-park-and-handpicked-accommodation,0.2,active,8.5,2,le_tour_operator,twin,1079.4,1079.4,1a787dcc-e7b9-43be-b21b-57573426a46c,152694d2-6828-493b-a734-9ee8e89caadb,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-3631161e-bb28-4b4d-a22d-6908455c554e,connection_tour,ttc,Best of South Africa,trafalgar,Trafalgar,trafalgar,best-of-south-africa,500.0,,10.0,2,le_tour_operator,twin,5665.5,6295.0,a016ec39-7ba0-4079-8e66-b616a4dc8eff,57cf1d45-a053-4686-8340-0b32453ce648,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-363706e3-28fe-4d6d-9c51-8be687fdfa56,connection_tour,ttc,Castles and Kilts,trafalgar,Trafalgar,trafalgar,castles-and-kilts,500.0,,10.0,2,le_tour_operator,twin,2835.0,3150.0,9fae6dfc-fff4-4f2e-8d15-ab725f45324e,0faae5f9-75cb-4807-8df9-f72398a91e7c,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-366459df-1745-4272-9379-1c77a2ea2245,connection_tour,ttc,Britain and Ireland Grandeur,trafalgar,Trafalgar,trafalgar,britain-and-ireland-grandeur,500.0,,10.0,2,le_tour_operator,twin,5152.5,5725.0,ad525550-b61b-4ea7-a351-1c920f8dd68d,2e9400a7-9064-4d82-ab2e-da4fad637bb3,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-372480e9-7f90-4e40-ace2-6f11ba735600,connection_tour,ttc,Best of Spain,trafalgar,Trafalgar,trafalgar,best-of-spain,500.0,,10.0,2,le_tour_operator,twin,3465.0,3850.0,c217dd87-40d6-4077-84a9-9de3c3e42cf5,8978b329-e6c1-49ad-a66d-7ce567ecd002,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-37afd797-caae-431e-8fa1-a3658bb38a4d,connection_tour,ttc,Highlights of Eastern Europe,trafalgar,Trafalgar,trafalgar,highlights-of-eastern-europe,500.0,,10.0,2,le_tour_operator,twin,3881.7,4313.0,ff840ebc-5dca-4254-8775-b989221d4842,56017d5c-1863-43b6-b8b5-703431d7896f,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-385abf7f-db7a-45f6-bf0d-06005158d2f0,connection_tour,ttc,European Dream,insightvacations,Insight Vacations,insightvacations,european-dream,500.0,relaxed,0.0,0,luxuryescapes,twin,4853.0,4853.0,b7cde8b4-00c4-4b54-a589-58b1fc5dc676,a48c87cb-e842-4b18-ab0f-393e801143a8,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-39316e5f-3a0d-47a4-8b56-25b342754418,connection_tour,ttc,Best of Morocco,trafalgar,Trafalgar,trafalgar,best-of-morocco,500.0,moderate,10.0,2,le_tour_operator,twin,1935.0,2150.0,ba836ddb-a39a-4a91-8eee-a37d5fc0d848,50c39eb7-9b80-447b-8f1d-6f87cd6b644b,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-396de287-e1c3-49e8-a8e1-cc9b57debe29,connection_tour,ttc,Eastern Capitals & the Dalmatian Riviera,insightvacations,Insight Vacations,insightvacations,eastern-capitals-and-the-dalmatian-riviera,500.0,,0.0,0,luxuryescapes,twin,4206.6,4674.0,4d2520ac-5a8d-4a27-a379-a0dfabfa3aa8,b6d71cf4-2881-4304-8229-4cd0a9114c59,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-39c539b0-15c1-4ccd-9ce0-b09666f24b93,connection_tour,ttc,Jewels of the Bay,trafalgar,Trafalgar,trafalgar,jewels-of-the-bay,500.0,,10.0,2,le_tour_operator,twin,1150.0,1150.0,a7b9548b-1878-4a88-86e4-00e45d62d15e,53020f80-af1c-446c-af35-095c36100d67,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-3a2c4713-30b0-4d91-ac01-402b7d2918b9,connection_tour,ttc,Christmas Markets of Germany,insightvacations,Insight Vacations,insightvacations,christmas-markets-of-germany,500.0,relaxed,0.0,0,luxuryescapes,twin,2763.0,2763.0,4b57ad82-b59d-4fa7-9533-01d6b551a5ee,1b1fdc54-aee7-4d48-965e-aac291dfd0de,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-3b57b466-6e79-4415-92ad-21bfe74c921b,connection_tour,ttc,Bohemian Highlights,trafalgar,Trafalgar,trafalgar,bohemian-highlights,500.0,,10.0,2,le_tour_operator,twin,2812.5,3125.0,8b6d2d4e-d2f4-44e1-a7d5-82ff6440b228,3d64e9b8-e8a6-4d42-8471-ffb5ca0b86a8,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-3ca55a51-f7a9-4647-92ab-a12418d53a0b,connection_tour,ttc,Impressions of South America,trafalgar,Trafalgar,trafalgar,impressions-of-south-america,500.0,,10.0,2,le_tour_operator,twin,3221.7,3529.0,944ce0dd-a518-47c7-b8ac-ec52cb64cf1a,ffe8af28-1f4b-4c4e-a6f6-47c2a369f4f2,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-3d23ce90-2781-4bfb-a5e9-bbe6b55b2d74,connection_tour,ttc,Irish Elegance,insightvacations,Insight Vacations,insightvacations,irish-elegance,500.0,,0.0,0,luxuryescapes,twin,3015.0,3350.0,b42ac335-f241-4774-a9f5-4ea013499154,4698c931-f116-4a53-9814-f6dbe6f5aaf6,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-3d7026aa-4b83-4a52-97de-7667d455a0e1,connection_tour,ttc,Shamrocks and Leprechauns,trafalgar,Trafalgar,trafalgar,shamrocks-and-leprechauns,500.0,,10.0,2,le_tour_operator,twin,3015.0,3350.0,212b56b8-ebd1-484a-abeb-0551fcb511b8,c97743d9-08b3-4443-b8fa-a3a616e598c4,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-3d7501cc-b321-496a-84f3-b9fc53780b6a,connection_tour,ttc,Spanish Heritage,insightvacations,Insight Vacations,insightvacations,spanish-heritage,500.0,,0.0,0,luxuryescapes,twin,6438.0,6438.0,3a567631-3689-4cbc-9db5-a9304b07f4e1,f5ce3e44-f41c-4943-86f9-69bec8b47685,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-3e99e077-a461-4c5d-9635-107e7a5878b8,connection_tour,ttc,Outback Safari,trafalgar,Trafalgar,trafalgar,outback-safari,500.0,,10.0,2,le_tour_operator,twin,4595.4,5106.0,b8a22943-238f-4d45-87ab-e8524f73beca,bad79975-7a6c-4a12-8d71-b1c592cc3fbc,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-3eb2a058-6787-4844-b65e-98ccc6272449,partner_tour,salesforce,"Northern Spain 2024 Small-Group Tour with Rioja Wine Tasting, Local Dining, Santiago de Compostela & Handpicked Stays",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,northern-spain-2024-small-group-tour-with-rioja-wine-tasting-local-dining-santiago-de-compostela-and-handpicked-stays,0.2,moderate,7.0,4,le_tour_operator,twin,1679.4,1679.4,1258ec7a-62d9-4dcd-8467-6379e7435d37,c0835520-0a1e-4294-b2b5-c94072a16696,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-3ee9c9e0-e8d1-4d0c-ad68-da50445941f1,connection_tour,ttc,Hawaii with Oahu & Maui,insightvacations,Insight Vacations,insightvacations,hawaii-with-oahu-and-maui,500.0,,0.0,0,luxuryescapes,twin,3161.9,3695.0,735b67f2-5078-4b55-a9f9-e22cb4a6bd85,6d5dfe3f-3873-42d0-a4b1-b725d3601740,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-3f3927a0-ec12-4c3f-b88a-cb7a60b7d019,direct_tour,salesforce,"India & Nepal Discovery Tour with Handpicked Accommodation, Taj Mahal, Amber Fort, Holy River Ganges Ceremony & Himalaya Sunset Views",luxuryescapes,Luxury Escapes Tours,luxuryescapes,india-and-nepal-discovery-tour-with-handpicked-accommodation-taj-mahal-amber-fort-holy-river-ganges-ceremony-and-himalaya-sunset-views,0.2,moderate,8.5,2,le_tour_operator,twin,1499.4,1499.4,1e77d12d-21b6-4e77-b475-a70f6d349a3a,142e11a9-02a3-4f28-891a-f074d8a90e49,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-3f58fe09-bcbb-4e2e-9a10-55bea341c00b,connection_tour,ttc,Spectacular Rockies and Glaciers of Alberta,insightvacations,Insight Vacations,insightvacations,spectacular-rockies-and-glaciers-of-alberta,500.0,moderate,0.0,0,luxuryescapes,twin,4086.9,4541.0,b5f47841-f45f-4c52-88db-eafa1f5bf9c4,1e238476-8129-4ce8-a4e6-16df60a178d4,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-3f8571d4-f53f-4418-9cc9-fb5da1dc520c,connection_tour,ttc,Country Roads of Croatia,insightvacations,Insight Vacations,insightvacations,country-roads-of-croatia,500.0,,0.0,0,luxuryescapes,twin,4153.5,4615.0,47a20f6c-247d-4cff-bfbb-b7faea5b882a,fb58fb82-a924-4eff-bc24-d0570740604a,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-400cc282-5c6f-48a5-973c-1ec6f4a0ea1d,partner_tour,salesforce,"Prague, Vienna & Budapest 2024 Tour with Prague Castle, Schonbrunn Palace & Danube River Cruise",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,prague-vienna-and-budapest-2024-tour-with-prague-castle-schonbrunn-palace-and-danube-river-cruise,0.0,moderate,7.0,4,le_tour_operator,twin,1919.4,1919.4,d7f54ecd-0c65-43b2-8046-971159ff3e36,d8eca0a4-d32a-4936-9eaf-2e8cead7417b,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-40e7da5a-e1e2-41f1-9eb9-40e690fdb91b,connection_tour,ttc,Christmas Markets of Austria & Bavaria,insightvacations,Insight Vacations,insightvacations,christmas-markets-of-austria-and-bavaria,500.0,relaxed,0.0,0,luxuryescapes,twin,2599.0,2599.0,0788cbed-c207-45b6-aeb6-306f1fc10308,eb28637a-65c7-4383-9736-92e18b176855,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-417fea25-555a-4962-bc9e-f7458acf2dc2,connection_tour,ttc,Italian Escapade,insightvacations,Insight Vacations,insightvacations,italian-escapade,500.0,,0.0,0,luxuryescapes,twin,4175.0,4175.0,fbf6a248-4f1e-4414-8b60-62bd33e3643b,98da0bac-c128-4b0a-8aa5-6d1efe8fb490,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-41bf7318-5289-4b42-8d92-56bd8f388f43,connection_tour,ttc,Highlights of Vietnam,trafalgar,Trafalgar,trafalgar,highlights-of-vietnam,500.0,moderate,10.0,2,le_tour_operator,twin,3182.2,3498.0,6e1c3ff5-fd3a-49e7-8278-34816b2bb727,bc91458f-5838-4c5e-b87a-e18f08e787f9,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-41d1fa70-2f48-47a1-97ca-f67b142447f8,connection_tour,ttc,Enchanting Canadian Maritimes,trafalgar,Trafalgar,trafalgar,enchanting-canadian-maritimes,500.0,,10.0,2,le_tour_operator,twin,3262.5,3625.0,67218895-0af8-41b1-b62e-1bcd406c7c4a,c19f7c40-4c06-4882-9dbb-d4c78d1fa775,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-41f8aa56-3f13-43f9-b0a9-fc8e3b0a902f,connection_tour,ttc,Iconic North,trafalgar,Trafalgar,trafalgar,iconic-north,500.0,,10.0,2,le_tour_operator,twin,2869.0,2869.0,8f8b1150-0313-44a0-ba78-58255946ad7e,de7eeb5b-3630-4993-ab30-ccefa2684ad1,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-4297447c-90ee-444b-9188-984ff96467d4,partner_tour,salesforce,"South Korea & Japan Tour with Kyoto Bullet Train, UNESCO Sites, Mount Fuji & Cherry Blossom Dates Available",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,south-korea-and-japan-tour-with-kyoto-bullet-train-unesco-sites-mount-fuji-and-cherry-blossom-dates-available,0.2,moderate,7.0,4,le_tour_operator,twin,2759.4,2759.4,fafdcc08-b63d-422b-9993-1759f90b5855,ecf5354e-def4-41e9-9225-8d8da0feb4ee,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-43a8e6d0-9a93-4cc3-b34b-54ac91da6651,connection_tour,ttc,Glorious Switzerland,insightvacations,Insight Vacations,insightvacations,glorious-switzerland,500.0,,0.0,0,luxuryescapes,twin,3544.2,3938.0,a7da1ac1-91d1-45aa-9e29-de1e075a64d9,5ed92268-4356-401a-ba46-e1e8d49d8d28,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-43d596a9-5412-4ef5-aad2-abdcfd4b3031,connection_tour,ttc,Iconic Ireland and Ashford Castle,trafalgar,Trafalgar,trafalgar,iconic-ireland-and-ashford-castle,500.0,,10.0,2,le_tour_operator,twin,2115.0,2350.0,3899b752-3e61-43c9-b93f-6ad64a7464c6,ee902bf4-4b5c-439b-ab39-db7cc2fb132c,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-4461153a-132b-4b37-9434-316ab0f22909,connection_tour,ttc,Irish Experience,trafalgar,Trafalgar,trafalgar,irish-experience,500.0,,10.0,2,le_tour_operator,twin,2965.5,3295.0,43bcf765-ae0e-4cd4-9e2e-86b8a8a3b6ee,afb22d7b-ff3b-4c13-a921-33a57b2587e6,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-4516d5ce-1eb4-4700-bfa5-1bad4976c2c4,connection_tour,ttc,Northern Capitals,insightvacations,Insight Vacations,insightvacations,northern-capitals,500.0,,0.0,0,luxuryescapes,twin,4382.1,4869.0,9ac79b5c-ab15-4784-95bd-7b0ebe6c31de,76b8ccaa-3a02-4bea-9d38-5fa9ef279378,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-455248d5-603f-4a46-ab29-cac4efe814d8,connection_tour,ttc,Contrasts of Australia,trafalgar,Trafalgar,trafalgar,contrasts-of-australia,500.0,,10.0,2,le_tour_operator,twin,3948.2,4303.0,e291f111-d129-41c1-a46c-26a489a181de,c7a8db18-efa4-43e7-8a41-1c5b8ba5686f,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-456d06ff-0b4c-4d20-a293-7ad4a1a5be14,direct_tour,salesforce,"Limited Availability: Rwanda Tour with Mountain Gorilla & Golden Monkey Trekking Permits, Handpicked Stays & Akagera Safari",luxuryescapes,Luxury Escapes Tours,luxuryescapes,limited-availability-rwanda-tour-with-mountain-gorilla-and-golden-monkey-trekking-permits-handpicked-stays-and-akagera-safari,0.2,active,8.5,2,le_tour_operator,twin,5999.4,5999.4,82212082-b059-4b10-8563-de6bbfec9e8d,3d7de25b-4331-4c3b-bcc6-cb59c9b0eec7,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-45f82a3e-5381-4394-babf-f9ace50ffb97,connection_tour,ttc,Rome and Tuscan Highlights,trafalgar,Trafalgar,trafalgar,rome-and-tuscan-highlights,500.0,,10.0,2,le_tour_operator,twin,2430.0,2700.0,d7758184-2073-4bed-a8a3-323e7c2a2a09,ac805c56-749c-4f5c-ba4f-3cff77a3da8e,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-46b71784-9e33-4dc1-b5f5-d17e02d93338,direct_tour,salesforce,"Chile 2024 Small-Group Tour with All-Inclusive Atacama Desert Stay, Valparaiso, Casablanca Wine Tasting & Internal Flights",luxuryescapes,Luxury Escapes Tours,luxuryescapes,chile-2024-small-group-tour-with-all-inclusive-atacama-desert-stay-valparaiso-casablanca-wine-tasting-and-internal-flights,0.2,moderate,8.5,2,le_tour_operator,twin,2999.4,2999.4,00df6a6f-a417-4069-85ab-2bf6d9695051,0e7a55a8-ccb5-42d0-9df5-dd75b3fec308,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-4728e486-4fc0-43de-979b-c6e6ac57962a,partner_tour,salesforce,"Greece Small-Group Island-Hopping 2024 Tour with Rhodes Excursion, Guided Athens Tour & Aegean Cruise with All-Inclusive Dining",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,greece-small-group-island-hopping-2024-tour-with-rhodes-excursion-guided-athens-tour-and-aegean-cruise-with-all-inclusive-dining,0.2,relaxed,7.0,4,le_tour_operator,twin,2039.4,2039.4,b8922312-50d8-42f0-b778-cd151b396d02,1ad5e05d-46f6-47e9-afa1-967bdb8272b8,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-476a5322-7a0f-4ca4-8241-a98efdfcb840,connection_tour,ttc,Jordan Experience,insightvacations,Insight Vacations,insightvacations,jordan-experience,500.0,,0.0,0,luxuryescapes,twin,2410.0,2410.0,3e6be889-e370-4c87-8ae1-0e906ed81351,630fc6d2-0a19-425e-a09e-329195db7807,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-478c3ae1-e461-4635-beb5-73b10798df6b,connection_tour,ttc,Highlights of Turkey,trafalgar,Trafalgar,trafalgar,highlights-of-turkey,500.0,,10.0,2,le_tour_operator,twin,2596.0,2596.0,91ab008b-160e-4b4f-9725-22672c2cf3ec,22363e8b-aceb-4798-84ac-1ae2bf20ee4f,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-48ff130f-b5f7-44e3-8d66-538df0fef35f,partner_tour,salesforce,"Australian Outback 2024 Small-Group Tour with Scenic Lake Mungo Flight, Murray River Paddle Steamer & Griffith Wine Tasting",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,australian-outback-2024-small-group-tour-with-scenic-lake-mungo-flight-murray-river-paddle-steamer-and-griffith-wine-tasting,0.0,relaxed,7.0,4,le_tour_operator,twin,2699.4,2699.4,74bc52a0-c37b-4286-9ceb-28cd01b5c7ed,50a9e9af-c939-4102-b4f2-027669508a60,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-493b8bd8-f0f6-432c-a1eb-f2294eff97bf,connection_tour,ttc,Best of Israel and Jordan,trafalgar,Trafalgar,trafalgar,best-of-israel-and-jordan,500.0,,10.0,2,le_tour_operator,twin,5055.0,5055.0,4cf23a05-b7bf-4911-9fb6-ca2fcea84914,5f3b36ce-7149-40f0-976f-65220200b87e,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-49f001b2-ff71-4087-8153-714363266817,connection_tour,ttc,Cambodia & Vietnam in Style,luxurygold,Luxury Gold,luxurygold,cambodia-and-vietnam-in-style,500.0,,0.0,0,luxuryescapes,twin,6650.0,6650.0,5aa79006-4bf8-4aeb-ba59-c29ffeaf0aeb,0cfd2336-55cd-4ad2-8bc7-f58980f3e775,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-4a0751fb-bc52-4efe-a9d0-92c7a36dffc0,connection_tour,ttc,Country Roads of Umbria & Tuscany,insightvacations,Insight Vacations,insightvacations,country-roads-of-umbria-and-tuscany,500.0,,0.0,0,luxuryescapes,twin,2727.0,3030.0,0fe6938a-ae00-478d-aaf6-ce61ae91da1f,854085ed-1ecb-42e8-988a-03baf8631a09,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-4b2bdba3-7fbe-4a16-b8b5-18c88c8628fd,connection_tour,ttc,Cape Town Explorer,trafalgar,Trafalgar,trafalgar,cape-town-explorer,500.0,,10.0,2,le_tour_operator,twin,2545.75,2995.0,a06178f6-5ba7-4301-85aa-7456d3adce41,f8efe208-5111-4752-ac30-f1c7e2fba75c,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-4be828f8-ba65-4a40-aebc-7519d66af3f8,connection_tour,ttc,Paris Explorer,trafalgar,Trafalgar,trafalgar,paris-explorer,500.0,relaxed,10.0,2,le_tour_operator,twin,2795.0,2795.0,1ed9c633-f96d-4159-85d4-17f21e28cd43,78e0d146-c279-4349-942f-0192c2410ff4,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-4c051a6b-1146-4690-a6c3-0028da870307,connection_tour,ttc,Highlights of Peru,trafalgar,Trafalgar,trafalgar,highlights-of-peru,500.0,,10.0,2,le_tour_operator,twin,2472.4,2706.0,2fef3989-d354-457c-a966-90e10293576a,00a948ee-d3f5-4709-a148-b0b06b656227,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-4c4aa9bb-ff2a-4757-8e72-b61819384b27,connection_tour,ttc,Majesty of the Rockies,luxurygold,Luxury Gold,luxurygold,majesty-of-the-rockies,500.0,,0.0,0,luxuryescapes,twin,9150.0,9150.0,83ea9342-6799-48f8-901c-397d7b702538,eeda0b5a-233e-4966-839f-9455d20dac47,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-4ce5842f-b244-4547-8d8b-8a77f57a393a,partner_tour,salesforce,"Spain 2024 Small-Group Highlights Tour with Olive Oil Tasting, Alhambra Palace, Flamenco Dinner Show & Handpicked Accommodation",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-2024-small-group-highlights-tour-with-olive-oil-tasting-alhambra-palace-flamenco-dinner-show-and-handpicked-accommodation,0.2,moderate,7.0,4,le_tour_operator,twin,1799.4,1799.4,3c73c5c1-1fd6-4b70-9a55-19c630da45b8,31ca6186-7a1b-4e85-add0-99974508564f,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-4e5de48b-67b2-4dbb-8bc3-22bc92281694,connection_tour,ttc,Highlights of Europe,insightvacations,Insight Vacations,insightvacations,highlights-of-europe,500.0,,0.0,0,luxuryescapes,twin,3430.0,3430.0,438c2639-e1ce-4193-b9b9-b1362dd9ffca,c31c02d7-0b62-4b62-8451-406c438087f3,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-4e978a40-8236-4eb0-b1c7-8cd7a27c9456,connection_tour,ttc,"Monkeys, Jungles and Volcanoes",trafalgar,Trafalgar,trafalgar,monkeys-jungles-and-volcanoes,500.0,,10.0,2,le_tour_operator,twin,1955.7,2173.0,1fdcc58a-96d3-4029-a733-4b03b92107c2,9735b798-e697-4d28-b07e-9d5a74083a99,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-4ebc8cd5-4f8f-4be9-8eb2-1b022e8cf9e6,connection_tour,ttc,Spirit of Vietnam,luxurygold,Luxury Gold,luxurygold,spirit-of-vietnam,500.0,,0.0,0,luxuryescapes,twin,4465.0,4465.0,0f18866c-5f99-483f-9831-d92b7ebfbc87,bbef1aae-c313-4433-843d-d4a834b7f809,2023-09-25 11:50:22,2023-09-25 11:50:22
